GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),ENVCAUSE (CODE),ENVCAUSE (DISPLAY),ENVCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.15,0.15000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2001,2001,,SEAR,2001,2001,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.14,0.14000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.12,0.12000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2006,2006,,SEAR,2006,2006,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.13,0.13000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2007,2007,,SEAR,2007,2007,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.13,0.13000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2008,2008,,SEAR,2008,2008,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.09,0.09000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2009,2009,,SEAR,2009,2009,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.16,0.16000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.08,0.08000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2012,2012,,SEAR,2012,2012,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.14,0.14000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2013,2013,,SEAR,2013,2013,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.11,0.11000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2014,2014,,SEAR,2014,2014,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.07,0.07000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,,,,LKA,Sri Lanka,,YEARS10-14,10-14 years of age,,FMLE,Female,,,,,,,,0.04,0.04000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,31.3,31.30000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2001,2001,,SEAR,2001,2001,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,31.24,31.24000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2002,2002,,SEAR,2002,2002,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,30.88,30.88000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,27.05,27.05000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2007,2007,,SEAR,2007,2007,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,25.13,25.13000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2008,2008,,SEAR,2008,2008,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,23.48,23.48000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2009,2009,,SEAR,2009,2009,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,22.75,22.75000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2012,2012,,SEAR,2012,2012,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,21.05,21.05000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2013,2013,,SEAR,2013,2013,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,20.13,20.13000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2014,2014,,SEAR,2014,2014,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,17.9,17.90000,,,,,Registration National Statistics & WPP2022
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4669,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,,,,LKA,Sri Lanka,,YEARS15-19,15-19 years,,FMLE,Female,,,,,,,,16.52,16.52000,,,,,Registration National Statistics & WPP2022
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5560,SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,PUBLISHED,Published,,2018,2018,,SEAR,2018,2018,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,58,58.00000,,,,,
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5560,SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,82,82.00000,,,,,
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5560,SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,PUBLISHED,Published,,2020,2020,,SEAR,2020,2020,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,51,51.00000,,,,,
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5560,SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,PUBLISHED,Published,,2021,2021,,SEAR,2021,2021,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,46,46.00000,,,,,
SDGIHR2021,"Average of 15 International Health Regulations core capacity scores, SPAR version, 2nd edition",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7027,,,,PUBLISHED,Published,,2022,2022,,SEAR,2022,2022,South-East Asia,,,,,LKA,Sri Lanka,,,,,,,,,,,,,,66,66.00000,,,,,Electronic State-Parties Self Assessment tool Annual Reporting May 2023
MDG_0000000025,Births attended by skilled health personnel (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/25,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,,,,LKA,Sri Lanka,,,,,,,,,,,,,,96.0,96.00000,,,,,"Definition includes other cadres that is not in alignment with the standard definition. Department of Census and Statistics [Sri Lanka], Ministry of Health [Sri Lanka], Nutrition and Welfare. Sri Lanka Demographic and Health Survey 2000. Pita Kotte: State Printing Corporation [Sri Lanka]; 2002."
MDG_0000000025,Births attended by skilled health personnel (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/25,,,,PUBLISHED,Published,,2006-2007,2006-2007,,SEAR,2006,2007,South-East Asia,,,,,LKA,Sri Lanka,,,,,,,,,,,,,,98.6,98.60000,,,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Department of Census and Statistics (DCS), Ministry of Healthcare and Nutrition (MOH). Sri Lanka Demographic and Health Survey 2006-07. Colombo, Sri Lanka: DCS, MOH; 2009. "
MDG_0000000025,Births attended by skilled health personnel (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/25,,,,PUBLISHED,Published,,2016,2016,,SEAR,2016,2016,South-East Asia,,,,,LKA,Sri Lanka,,,,,,,,,,,,,,99.5,99.50000,,,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Sri Lanka Demographic and Health Survey 2016. Battaramulla: Department of Census and Statistics (DCS), Ministry of Health, Nutrition and Indigenous Medicine; 2017.   "
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2022,2022,,SEAR,2022,2022,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2021,2021,,SEAR,2021,2021,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2020,2020,,SEAR,2020,2020,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2018,2018,,SEAR,2018,2018,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2017,2017,,SEAR,2017,2017,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2016,2016,,SEAR,2016,2016,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.01 [0.01–0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.01 [0.01–0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2014,2014,,SEAR,2014,2014,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.01 [0.01–0.02],0.01000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2013,2013,,SEAR,2013,2013,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.01 [0.01–0.02],0.01000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2012,2012,,SEAR,2012,2012,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.01 [0.01–0.02],0.01000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2011,2011,,SEAR,2011,2011,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.01 [0.01–0.02],0.01000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.01–0.02],0.02000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2009,2009,,SEAR,2009,2009,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.01–0.02],0.02000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2008,2008,,SEAR,2008,2008,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.02],0.02000,0.02000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2007,2007,,SEAR,2007,2007,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.02],0.02000,0.02000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2006,2006,,SEAR,2006,2006,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.02],0.02000,0.02000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2005,2005,,SEAR,2005,2005,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.03],0.02000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2004,2004,,SEAR,2004,2004,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.03],0.02000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2003,2003,,SEAR,2003,2003,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.03],0.02000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2002,2002,,SEAR,2002,2002,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.03 [0.02–0.03],0.03000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2001,2001,,SEAR,2001,2001,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.03 [0.02–0.03],0.03000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2000,2000,,SEAR,2000,2000,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.03],0.02000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1999,1999,,SEAR,1999,1999,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.03],0.02000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1998,1998,,SEAR,1998,1998,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.03],0.02000,0.02000,0.03000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1997,1997,,SEAR,1997,1997,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.02–0.02],0.02000,0.02000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1996,1996,,SEAR,1996,1996,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.02 [0.01–0.02],0.02000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1995,1995,,SEAR,1995,1995,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.01 [0.01–0.02],0.01000,0.01000,0.02000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1994,1994,,SEAR,1994,1994,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1993,1993,,SEAR,1993,1993,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1992,1992,,SEAR,1992,1992,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1991,1991,,SEAR,1991,1991,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,1990,1990,,SEAR,1990,1990,South-East Asia,,,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2022,2022,,SEAR,2022,2022,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2021,2021,,SEAR,2021,2021,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2020,2020,,SEAR,2020,2020,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2019,2019,,SEAR,2019,2019,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2018,2018,,SEAR,2018,2018,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2017,2017,,SEAR,2017,2017,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2016,2016,,SEAR,2016,2016,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2015,2015,,SEAR,2015,2015,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.01000,0.01000,0.01000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2014,2014,,SEAR,2014,2014,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2013,2013,,SEAR,2013,2013,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2012,2012,,SEAR,2012,2012,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2011,2011,,SEAR,2011,2011,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–<0.01],0.00000,0.00000,0.00000,,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4752,,,,PUBLISHED,Published,,2010,2010,,SEAR,2010,2010,South-East Asia,,,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,<0.01 [<0.01–0.01],0.00000,0.00000,0.00000,,,
