GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH17,Injuries,,0.2,0.20111,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH5,Tetanus,,0,0.00606,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitis,,0,0.01212,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH9,Acute lower respiratory infections,,0.1,0.10044,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH10,Prematurity,,0.2,0.18421,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.2,0.24103,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00095,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH17,Injuries,,0,0.01017,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDS,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseases,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH5,Tetanus,,0,0.01104,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.2,0.15358,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH10,Prematurity,,0,0.01055,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth trauma,,0,0.00774,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH13,Other Group 1 (postneonatal only),,0,0.04722,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomalies,,0.3,0.25623,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDS,,0,0.00133,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseases,,0,0.03017,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH5,Tetanus,,0,0.00603,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitis,,0,0.01002,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.04965,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.2,0.15902,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.2,0.24784,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00105,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH17,Injuries,,0,0.01033,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDS,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseases,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitis,,0,0.01948,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.1,0.14328,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH10,Prematurity,,0,0.01345,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth trauma,,0,0.00856,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0.1,0.10484,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH17,Injuries,,0.1,0.09082,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDS,,0,0.00096,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseases,,0,0.02588,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH5,Tetanus,,0,0.00804,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH10,Prematurity,,0.4,0.35278,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth trauma,,0.1,0.12634,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.04226,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.2,0.16077,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.3,0.25180,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00115,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH3,Diarrhoeal diseases,,0.1,0.05352,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH5,Tetanus,,0,0.00007,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitis,,0,0.02328,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.1,0.12384,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,MONTHS1-59,1-59 months,,,,,,,,CH10,Prematurity,,0,0.02483,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.1,0.11505,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomalies,,0.3,0.27025,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0.1,0.10361,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH17,Injuries,,0.1,0.08333,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDS,,0,0.00106,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,LKA,Sri Lanka,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseases,,0,0.02054,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,LKA,Sri Lanka,,DAYS0-27,0-27 days,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
